Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.105.215.210-192.168.1.204-443-45767-6,192.168.1.204,45767,172.105.215.210,443,6,04/02/2020 09:59:37 AM,6863184,10,12,756.0,4782.0,326.0,0.0,75.6,111.46618819674022,1440.0,0.0,398.5,568.9453560596291,806.9141086702615,3.2055092796579543,326818.28571428574,705008.7104417323,3004779.0,1.0,2850049.0,316672.1111111111,395590.09516747395,1012805.0,456.0,6863184.0,623925.8181818182,930455.4597758903,3004882.0,1.0,0,0,0,0,224,276,1.4570496725717974,1.7484596070861569,0.0,1440.0,240.7826086956522,442.19678430245375,195537.9960474308,0,1,0,0,0,0,0,0,1.0,251.72727272727272,75.6,398.5,0,0,0,0,0,0,10,756,12,4782,-1,254,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-198.58.118.167-45768-80-6,192.168.1.204,45768,198.58.118.167,80,6,04/02/2020 10:00:16 AM,526289,2,3,137.0,185.0,137.0,0.0,68.5,96.87362902255701,185.0,0.0,61.666666666666664,106.80979980008077,611.8311422051382,9.500483574613948,131572.25,151803.5881292556,269733.0,143.0,245.0,245.0,0.0,245.0,245.0,526289.0,263144.5,9866.260917895897,270121.0,256168.0,0,0,0,0,40,84,3.8001934298455793,5.700290144768369,0.0,185.0,53.666666666666664,84.51429859299944,7142.666666666666,0,1,0,0,0,0,0,0,1.0,64.4,68.5,61.666666666666664,0,0,0,0,0,0,2,137,3,185,-1,131,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-198.58.118.167-45768-80-6,192.168.1.204,45768,198.58.118.167,80,6,04/02/2020 10:00:17 AM,58,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17241.379310344826,17241.379310344826,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 09:58:22 AM,90203399,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03325817023813038,0.06651634047626076,1.80406798E7,2.4612965012513734E7,4.5002888E7,63326.0,4.5068257E7,4.5068257E7,0.0,4.5068257E7,4.5068257E7,9.0203399E7,3.0067799666666668E7,2.598463647601841E7,4.5071704E7,63326.0,0,0,0,0,40,116,0.02217211349208692,0.04434422698417384,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,64403.5,1523.8151134570098,65481.0,63326.0,4.5002832E7,79.19595949289332,4.5002888E7,4.5002776E7,No Label
172.105.215.210-192.168.1.204-443-45769-6,192.168.1.204,45769,172.105.215.210,443,6,04/02/2020 10:00:37 AM,3573878,6,12,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,398.5,568.9453560596291,1513.2021854131563,5.036545735472783,210228.11764705883,722627.0188863756,3004667.0,1.0,442691.0,88538.2,82193.7071417271,177978.0,689.0,3573878.0,324898.0,891482.2417155599,3004869.0,1.0,0,0,0,0,120,264,1.6788485784909277,3.3576971569818554,0.0,1440.0,284.63157894736844,476.0428564421386,226616.8011695906,0,1,0,0,0,0,0,0,2.0,300.44444444444446,104.33333333333333,398.5,0,0,0,0,0,0,6,626,12,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-45770-6,192.168.1.204,45770,172.105.215.210,443,6,04/02/2020 10:01:37 AM,3533437,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1530.521132823367,4.811179596523158,220839.81250000003,743750.2265603438,3001502.0,67.0,401011.0,80202.2,72395.58388603549,139382.0,568.0,3533437.0,353343.7,932779.6143015003,3001569.0,129.0,0,0,0,0,120,244,1.6980633870081736,3.1131162095149847,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-45771-6,192.168.1.204,45771,172.105.215.210,443,6,04/02/2020 10:02:37 AM,3524828,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1534.2592603100068,4.822930367098763,220301.75000000003,743502.3772729984,3000224.0,0.0,392275.0,78455.0,70775.01249381734,135383.0,634.0,3524828.0,352482.8,932622.3205147944,3000413.0,0.0,0,0,0,0,120,244,1.7022107177995636,3.1207196492992,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 10:00:37 AM,90208005,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03325647208360278,0.06651294416720556,1.8041601E7,2.461242119792677E7,4.5003733E7,64496.0,4.5071762E7,4.5071762E7,0.0,4.5071762E7,4.5071762E7,9.0208005E7,3.0069335E7,2.5984952836287063E7,4.5072913E7,64496.0,0,0,0,0,40,116,0.02217098138906852,0.04434196277813704,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,66838.0,3312.0881630777885,69180.0,64496.0,4.50031575E7,813.8799051457162,4.5003733E7,4.5002582E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/02/2020 09:59:38 AM,119390091,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675180899225548,1.19390091E8,0.0,1.19390091E8,1.19390091E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837590449612774,0.00837590449612774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.19390091E8,0.0,1.19390091E8,1.19390091E8,No Label
192.168.1.1-239.255.255.250-1900-1900-17,192.168.1.1,1900,239.255.255.250,1900,17,04/02/2020 09:53:31 AM,17166,8,1,2573.0,358.0,366.0,286.0,321.625,32.208860803911,358.0,358.0,358.0,0.0,170744.494931842,524.2922055225446,2145.75,4075.2504830991675,11918.0,0.0,16210.0,2315.714285714286,4371.040025527323,11918.0,0.0,0,0,0,0,0,0,0,0,0,64,8,466.0375160200396,58.25468950250495,286.0,366.0,328.9,32.28157369150395,1042.1,0,0,0,0,0,0,0,0,0.0,365.44444444444446,321.625,358.0,0,0,0,0,0,0,8,2573,1,358,-1,-1,8,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-52.114.77.164-45777-443-6,192.168.1.204,45777,52.114.77.164,443,6,04/02/2020 10:04:04 AM,943286,21,13,15762.0,5158.0,1440.0,0.0,750.5714285714284,667.3707044385881,1440.0,0.0,396.7692307692307,563.6498845096061,22177.791253130017,36.04421140566064,28584.424242424247,50677.359210024886,134983.0,1.0,811019.0,40550.95,70214.94343309803,188958.0,9.0,910621.0,75885.08333333334,77757.02911746463,192423.0,1.0,0,0,0,0,420,284,22.262601162319807,13.781610243340833,0.0,1440.0,597.7142857142858,643.8155367635602,414498.4453781512,0,1,0,0,0,0,0,0,0.0,615.2941176470588,750.5714285714286,396.7692307692308,0,0,0,0,0,0,21,15762,13,5158,-1,1027,17,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-45782-6,192.168.1.204,45782,172.105.215.210,443,6,04/02/2020 10:04:37 AM,3542335,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1526.6766130250244,4.799094382660025,221395.9375,744447.5390160114,3004522.0,2.0,404592.0,80918.4,73213.58281972,138743.0,482.0,3542335.0,354233.5,933583.8671944976,3004670.0,2.0,0,0,0,0,120,244,1.6937980174094207,3.1052963652506045,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 10:02:53 AM,90140526,2,3,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.03328136780564161,0.05546894634273601,2.25351315E7,2.5943303873409655E7,4.500449E7,63589.0,4.500449E7,4.500449E7,0.0,4.500449E7,4.500449E7,9.0140526E7,4.5070263E7,6.364904876810455E7,9.0076937E7,63589.0,0,0,0,0,40,84,0.022187578537094403,0.03328136780564161,0.0,1.0,0.6666666666666667,0.5163977794943222,0.26666666666666666,0,0,0,0,1,0,0,0,1.0,0.8,1.0,0.3333333333333333,0,0,0,0,0,0,2,2,3,1,-1,255,2,0,63589.0,0.0,63589.0,63589.0,4.50026915E7,2543.4630919280116,4.500449E7,4.5000893E7,No Label
192.168.1.204-40.90.137.120-45775-443-6,192.168.1.204,45775,40.90.137.120,443,6,04/02/2020 10:03:47 AM,109992348,18,30,7834.0,23611.0,1440.0,0.0,435.22222222222234,636.6122243430506,1440.0,0.0,787.0333333333333,688.1766755576718,285.88352346110474,0.4363939935167126,2340262.7234042557,1.5915899407471402E7,1.09131967E8,0.0,1.09794205E8,6458482.647058823,2.6458458130513847E7,1.09131967E8,9.0,860238.0,29663.379310344837,72873.66241086292,237586.0,0.0,0,0,0,0,360,624,0.16364774756876724,0.2727462459479454,0.0,1440.0,641.734693877551,683.6868732440739,467427.74064625846,0,1,0,0,0,0,0,0,1.0,655.1041666666666,435.22222222222223,787.0333333333333,0,0,0,0,0,0,18,7834,30,23611,-1,1024,10,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/02/2020 10:03:17 AM,23046854,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08677974008947165,2.3046854E7,0.0,2.3046854E7,2.3046854E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04338987004473582,0.04338987004473582,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.3046854E7,0.0,2.3046854E7,2.3046854E7,No Label
172.105.215.210-192.168.1.204-443-45784-6,192.168.1.204,45784,172.105.215.210,443,6,04/02/2020 10:05:37 AM,3531136,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1531.5184688440206,4.814314713451989,220695.99999999997,744096.4311959393,3002701.0,1.0,403078.0,80615.6,72727.09491860651,140338.0,528.0,3531136.0,353113.60000000003,933305.5669737895,3002870.0,1.0,0,0,0,0,120,244,1.6991698988654076,3.1151448145865808,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45783-80-6,192.168.1.204,45783,23.35.4.60,80,6,04/02/2020 10:05:22 AM,60060676,4,5,215.0,1630.0,215.0,0.0,53.74999999999999,107.5,1440.0,0.0,326.0,628.1560315717744,30.71893496503436,0.14984846324407006,7507584.5,2.1210764538722165E7,6.0001541E7,118.0,6.0034263E7,2.0011421E7,3.4632463585966565E7,6.0001541E7,211.0,59017.0,14754.25,13567.13915741512,26703.0,2099.0,0,0,0,0,80,124,0.06659931699736446,0.08324914624670558,0.0,1440.0,184.5,449.13775417150384,201724.72222222222,0,1,0,0,0,0,0,0,1.0,205.0,53.75,326.0,0,0,0,0,0,0,4,215,5,1630,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-45785-6,192.168.1.204,45785,172.105.215.210,443,6,04/02/2020 10:06:37 AM,3522329,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1535.3477769964134,4.826352109641093,220145.56250000003,743932.6586191314,3001939.0,1.0,395386.0,79077.2,71360.88107429729,135967.0,516.0,3522329.0,352232.89999999997,933246.9282425204,3002101.0,1.0,0,0,0,0,120,244,1.7034183916380325,3.12293371800306,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 10:05:08 AM,90219849,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.033252106196719526,0.06650421239343905,1.80439698E7,2.461456538670896E7,4.5014205E7,64085.0,4.507829E7,4.507829E7,0.0,4.507829E7,4.507829E7,9.0219849E7,3.0073283E7,2.5980583077270377E7,4.5080729E7,73491.0,0,0,0,0,40,116,0.02216807079781302,0.04433614159562604,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,68788.0,6651.046383840666,73491.0,64085.0,4.50078745E7,8952.678956602878,4.5014205E7,4.5001544E7,No Label
172.105.215.210-192.168.1.204-443-45787-6,192.168.1.204,45787,172.105.215.210,443,6,04/02/2020 10:07:37 AM,3533037,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1530.6944138994297,4.811724304047764,220814.81250000003,744165.238548556,3002949.0,0.0,402104.0,80420.8,72684.41075430137,138786.0,535.0,3533037.0,353303.7,933370.4859065046,3003110.0,0.0,0,0,0,0,120,244,1.6982556367227402,3.113468667325024,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-45787-6,192.168.1.204,45787,172.105.215.210,443,6,04/02/2020 10:07:41 AM,286097,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.990636043020374,286097.0,0.0,286097.0,286097.0,0,0,0,0,0,286097.0,286097.0,0.0,286097.0,286097.0,0,0,0,0,0,40,0.0,6.990636043020374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45786-80-6,192.168.1.204,45786,23.35.4.60,80,6,04/02/2020 10:07:01 AM,60069550,4,5,218.0,1544.0,218.0,0.0,54.49999999999999,109.0,1440.0,0.0,308.8,633.9615130274077,29.332665218900424,0.1498263263167445,7508693.75,2.1211980950836673E7,6.0005661E7,4.0,6.0041708E7,2.0013902666666668E7,3.463388247580197E7,6.0005661E7,1763.0,63750.0,15937.5,13800.031461316794,27922.0,4.0,0,0,0,0,80,124,0.06658947836299756,0.08323684795374695,0.0,1440.0,176.20000000000002,449.8735130875986,202386.17777777778,0,1,0,0,0,0,0,0,1.0,195.77777777777777,54.5,308.8,0,0,0,0,0,0,4,218,5,1544,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45786-80-6,192.168.1.204,45786,23.35.4.60,80,6,04/02/2020 10:08:01 AM,609348,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2821967086131405,609348.0,0.0,609348.0,609348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.6410983543065703,1.6410983543065703,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45786-80-6,192.168.1.204,45786,23.35.4.60,80,6,04/02/2020 10:08:03 AM,29384,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68.06425265450585,29384.0,0.0,29384.0,29384.0,0,0,0,0,0,29384.0,29384.0,0.0,29384.0,29384.0,0,0,0,0,0,40,0.0,68.06425265450585,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/02/2020 10:05:41 AM,47195863,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06356489338906675,2.35979315E7,3.3372513357037712E7,4.7195862E7,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.04237659559271116,0.02118829779635558,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.7195862E7,0.0,4.7195862E7,4.7195862E7,No Label
172.105.215.210-192.168.1.204-443-45788-6,192.168.1.204,45788,172.105.215.210,443,6,04/02/2020 10:08:37 AM,3842918,6,12,626.0,5716.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,476.3333333333333,573.343357910952,1650.308437494633,4.683940692983821,226054.0,724142.9530024613,3004856.0,1.0,691740.0,138348.0,168961.57577538153,414930.0,599.0,3842918.0,349356.1818181818,889880.4224895408,3005034.0,1.0,0,0,0,0,132,264,1.5613135643279403,3.1226271286558807,0.0,1440.0,333.78947368421046,492.9420271241469,242991.84210526317,0,1,0,0,0,0,0,0,2.0,352.3333333333333,104.33333333333333,476.3333333333333,0,0,0,0,0,0,6,626,12,5716,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 10:07:23 AM,90081383,2,2,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.03330321871279441,0.04440429161705921,3.0027127666666668E7,2.5947816009934716E7,4.5012602E7,65171.0,4.500361E7,4.500361E7,0.0,4.500361E7,4.500361E7,65171.0,65171.0,0.0,65171.0,65171.0,0,0,0,0,40,52,0.022202145808529604,0.022202145808529604,0.0,1.0,0.8,0.4472135954999579,0.19999999999999998,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.5,0,0,0,0,0,0,2,2,2,1,-1,255,2,0,65171.0,0.0,65171.0,65171.0,4.5008106E7,6358.304176429436,4.5012602E7,4.500361E7,No Label
172.105.215.210-192.168.1.204-443-45789-6,192.168.1.204,45789,172.105.215.210,443,6,04/02/2020 10:09:37 AM,3799012,7,14,756.0,5716.0,326.0,0.0,108.0,120.64272322302189,1440.0,0.0,408.2857142857143,555.0404598656859,1703.60083095289,5.527753005255051,189950.60000000003,667122.4950850995,2998536.0,1.0,670467.0,111744.5,140789.01678575642,370681.0,518.0,3799012.0,292231.69230769237,821130.060494924,2998656.0,1.0,0,0,0,0,152,316,1.8425843350850168,3.6851686701700337,0.0,1440.0,294.1818181818182,468.21348777013054,219223.87012987016,0,1,0,0,0,0,0,0,2.0,308.1904761904762,108.0,408.2857142857143,0,0,0,0,0,0,7,756,14,5716,-1,254,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-96.126.123.244-45790-80-6,192.168.1.204,45790,96.126.123.244,80,6,04/02/2020 10:10:20 AM,506194,2,3,137.0,185.0,137.0,0.0,68.5,96.87362902255701,185.0,0.0,61.666666666666664,106.80979980008077,636.1197485549019,9.877635847125806,126548.5,145983.89638472686,255242.0,112.0,154.0,154.0,0.0,154.0,154.0,506194.0,253097.0,3033.488091290289,255242.0,250952.0,0,0,0,0,40,84,3.951054338850322,5.926581508275483,0.0,185.0,53.666666666666664,84.51429859299944,7142.666666666666,0,1,0,0,0,0,0,0,1.0,64.4,68.5,61.666666666666664,0,0,0,0,0,0,2,137,3,185,-1,131,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-96.126.123.244-45790-80-6,192.168.1.204,45790,96.126.123.244,80,6,04/02/2020 10:10:21 AM,69,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28985.507246376812,69.0,0.0,69.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14492.753623188406,14492.753623188406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-45792-6,192.168.1.204,45792,172.105.215.210,443,6,04/02/2020 10:10:37 AM,9712070,6,10,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,478.19999999999993,594.3775081732335,556.8328893840345,1.6474345839764333,647471.3333333333,2352294.766675714,9147423.0,0.0,434699.0,86939.8,79122.05437613459,156989.0,478.0,9712070.0,1079118.888888889,3026477.8773512226,9147523.0,0.0,0,0,0,0,120,224,0.6177879689911625,1.0296466149852708,0.0,1440.0,318.11764705882354,493.5844510254731,243625.61029411762,0,1,0,0,0,0,0,0,1.0,338.0,104.33333333333333,478.2,0,0,0,0,0,0,6,626,10,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45791-80-6,192.168.1.204,45791,23.35.4.60,80,6,04/02/2020 10:10:34 AM,60058583,4,5,217.0,1717.0,217.0,0.0,54.25000000000001,108.5,1440.0,0.0,343.4,624.6421375475721,32.20189194273864,0.14985368535917673,7507322.875,2.120964621120471E7,5.999851E7,87.0,6.0027777E7,2.0009259E7,3.4631710259552635E7,5.999851E7,182.0,59986.0,14996.499999999998,15678.156790048164,30635.0,740.0,0,0,0,0,80,124,0.06660163793741188,0.08325204742176484,0.0,1440.0,193.39999999999998,450.10892508863276,202598.04444444441,0,1,0,0,0,0,0,0,1.0,214.88888888888889,54.25,343.4,0,0,0,0,0,0,4,217,5,1717,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45791-80-6,192.168.1.204,45791,23.35.4.60,80,6,04/02/2020 10:11:34 AM,608676,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2858203707719706,608676.0,0.0,608676.0,608676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.6429101853859853,1.6429101853859853,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45791-80-6,192.168.1.204,45791,23.35.4.60,80,6,04/02/2020 10:11:36 AM,2412644,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289660637872808,2412644.0,0.0,2412644.0,2412644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4144830318936404,0.4144830318936404,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-23.35.4.60-45791-80-6,192.168.1.204,45791,23.35.4.60,80,6,04/02/2020 10:11:43 AM,48875,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.92071611253197,48875.0,0.0,48875.0,48875.0,0,0,0,0,0,48875.0,48875.0,0.0,48875.0,48875.0,0,0,0,0,0,40,0.0,40.92071611253197,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
142.250.4.188-192.168.1.204-5228-45409-6,192.168.1.204,45409,142.250.4.188,5228,6,04/02/2020 10:09:38 AM,90215952,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.033253542566396684,0.06650708513279337,1.80431904E7,2.461913044255098E7,4.5014033E7,62776.0,4.5080067E7,4.5080067E7,0.0,4.5080067E7,4.5080067E7,9.0215952E7,3.0071984E7,2.5988736478437807E7,4.5076982E7,62776.0,0,0,0,0,40,116,0.02216902837759779,0.04433805675519558,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,64405.0,2303.753893105772,66034.0,62776.0,4.50120965E7,2738.6245635354985,4.5014033E7,4.501016E7,No Label
